2019/11/15 11:06:03 [error] 5436#15556: *17802 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/post.php?post=40&action=edit&message=1 HTTP/1.0", upstream: "fastcgi://127.0.0.1:10011", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=40&action=edit&image-editor"
2020/05/23 17:19:19 [error] 15956#6516: *16438 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:19:38 [error] 15956#6516: *16447 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=page"
2020/05/23 17:20:22 [error] 15956#6516: *16454 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:20:42 [error] 15956#6516: *16547 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /produits/cake-design/?elementor-preview=52&ver=1590247235 HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:21:15 [error] 15956#6516: *16656 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:21:31 [error] 15956#6516: *16812 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:21:49 [error] 15956#6516: *16945 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/post.php?post=1295&action=edit&message=4 HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/05/23 17:22:35 [error] 15956#6516: *17080 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:23:39 [error] 15956#6516: *17087 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1041&action=edit"
2020/05/23 17:24:37 [error] 15956#6516: *17096 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:25:22 [error] 15956#6516: *17105 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:25:56 [error] 15956#6516: *17112 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/05/23 17:26:28 [error] 15956#6516: *17121 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/post.php?post=1295&action=edit&message=4 HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/05/23 17:27:06 [error] 15956#6516: *17266 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/05/23 17:27:36 [error] 15956#6516: *17275 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:22:32 [error] 15956#6516: *17282 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 09:23:04 [error] 15956#6516: *17301 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/admin-ajax.php"
2020/06/02 09:26:09 [error] 15956#6516: *17324 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:28:28 [error] 15956#6516: *17338 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 09:32:11 [error] 15956#6516: *17347 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:32:43 [error] 15956#6516: *17354 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:35:22 [error] 15956#6516: *17361 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:37:38 [error] 15956#6516: *17368 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:40:36 [error] 15956#6516: *17375 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 09:43:41 [error] 15956#6516: *17382 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:46:39 [error] 15956#6516: *17389 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 09:49:44 [error] 15956#6516: *17396 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 09:52:41 [error] 15956#6516: *17403 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 09:54:42 [error] 15956#6516: *17410 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 09:57:50 [error] 15956#6516: *17419 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:00:45 [error] 15956#6516: *17426 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 10:02:46 [error] 15956#6516: *17433 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:05:01 [error] 15956#6516: *17442 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:08:48 [error] 15956#6516: *17449 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 10:11:04 [error] 15956#6516: *17456 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:14:52 [error] 15956#6516: *17463 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 10:16:48 [error] 15956#6516: *17472 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:17:33 [error] 15956#6516: *17481 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:18:18 [error] 15956#6516: *17488 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:20:33 [error] 15956#6516: *17495 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=52&action=elementor"
2020/06/02 10:23:12 [error] 15956#6516: *17502 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=page"
2020/06/02 10:24:56 [error] 15956#6516: *17513 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 11:07:31 [error] 15956#6516: *17520 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 11:13:32 [error] 15956#6516: *17529 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 11:17:34 [error] 15956#6516: *17536 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/06/02 14:31:51 [error] 15956#6516: *17543 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-cron.php?doing_wp_cron=1591101108.9986710548400878906250 HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-cron.php?doing_wp_cron=1591101108.9986710548400878906250"
2020/06/02 14:35:16 [error] 15956#6516: *17550 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/07/20 10:55:08 [error] 15956#6516: *17559 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1041&action=edit"
2020/07/20 10:56:01 [error] 15956#6516: *17569 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/admin-ajax.php"
2020/08/11 18:03:46 [error] 23916#15532: *34423 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_status=trash&post_type=event"
2020/08/11 18:04:31 [error] 23916#15532: *34432 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_status=trash&post_type=event"
2020/08/11 18:04:53 [error] 23916#15532: *34504 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=event"
2020/08/11 18:05:46 [error] 23916#15532: *34511 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=event"
2020/08/11 18:07:58 [error] 23916#15532: *34519 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "GET / HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=event"
2020/08/11 18:08:26 [error] 23916#15532: *34717 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=page"
2020/08/11 18:08:40 [error] 23916#15532: *34806 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/index.php"
